C00ECK5	C00ECK6	C00ECK40	C00ECK77	C10ECK7	C10ECK8	C10ECK43	C10ECK44	C10ECK45	C10ECK79	C10ECK80	C10ECK81	C30ECK10	C30ECK11	C30ECK12	C30ECK46	C30ECK47	C30ECK48	C30ECK83	C30ECK84	C120ECK13	C120ECK14	C120ECK15	C120ECK49	C120ECK50	C120ECK51	C120ECK85	C120ECK87	C720ECK16	C720ECK17	C720ECK52	C720ECK53	C720ECK54	C720ECK88	C720ECK89	T00ECK22	T00ECK23	T00ECK24	T00ECK59	T00ECK60	T00ECK94	T00ECK95	T00ECK96	T10ECK25	T10ECK26	T10ECK27	T10ECK61	T10ECK62	T10ECK97	T10ECK99	T30ECK28	T30ECK29	T30ECK64	T30ECK65	T30ECK66	T30ECK100	T30ECK101	T30ECK102	T120ECK31	T120ECK32	T120ECK33	T120ECK67	T120ECK68	T120ECK69	T120ECK103	T120ECK104	T120ECK105	T720ECK34	T720ECK36	T720ECK70	T720ECK72	T720ECK106	T720ECK107	T720ECK108
LOC100742801	4.28914407006788	3.49126311067643	3.49126311067643	3.93111696849194	3.49126311067643	3.86995223426553	4.09349682211106	4.29931271180655	4.41482091468219	3.49126311067643	5.06804847137108	3.49126311067643	3.88650402192683	4.20823807583779	4.586865349052	3.49126311067643	3.49126311067643	3.86097903360002	4.45576870954575	4.59391610700902	4.77330188757234	4.45206642935775	3.49126311067643	3.49126311067643	3.49126311067643	4.27228187442857	4.58999805402569	4.51612000439207	3.49126311067643	3.89433177979107	3.89920349075774	4.51035021390825	4.051673097447	4.20390350533529	3.97696311210243	3.96275918086555	4.10570555764933	3.95396622116252	3.94068314637641	3.91757591503706	3.92203602582476	4.14433800953022	4.22995515168782	3.49126311067643	4.27883480516226	3.49126311067643	4.42196694582084	3.88967276064286	3.49126311067643	4.11507058906489	3.49126311067643	4.04232530747632	4.06572943245463	3.49126311067643	4.02410663208099	4.19123172273026	3.49126311067643	3.49126311067643	4.35794300830924	3.49126311067643	3.49126311067643	4.29083746463809	3.49126311067643	4.0914491279581	3.49126311067643	3.49126311067643	4.68773696078645	4.76330386600848	3.90983650888505	3.49126311067643	3.89481408399204	3.94039495423551	3.49126311067643	3.96397548995462
LOC105681406	7.63980256426445	8.74820154444791	8.85795042840052	8.64513594815843	8.51254405394435	9.10894282779408	8.27165277625102	8.88580371277902	8.84821991210692	8.39196222548784	9.19783980955632	9.1610908217084	7.70551000692039	8.60298203869264	8.89180119541416	8.62649326182172	7.86910120322975	8.52137226181886	8.19108585127394	8.85286299882285	8.53044438578642	8.15092620307875	8.66729416632619	8.93791244192537	8.73127917644027	8.52866044880673	8.64933683002628	8.04783877336905	8.05201038137515	7.63338835369567	8.95044814032877	8.33668011759167	8.72590605605785	9.30755332868847	9.1361162195893	8.66220209878607	8.2514504194668	8.89500585371313	8.93923872537175	8.85289484074208	7.65573997359511	7.84898113565167	8.81885077700793	8.83960735716694	8.92819818126163	8.53949536296756	8.90701967152063	8.55463254401154	8.66788161838401	8.73399063960429	8.72768409676002	8.58259851805746	8.42507002929735	9.24687460587367	8.89730105555238	8.58118477705709	9.17804538411985	9.06366182451256	8.97783645816614	7.94411750713991	8.33882970012523	8.77079667999223	8.90761288971807	8.56810071022307	8.59885385084189	8.013953741794	8.12909890631678	8.1511285660147	8.07612605923469	8.39342735243156	8.81368259484374	8.31125960635428	8.20352879828709	8.70766299312408
LOC117152254	3.49126311067643	3.49126311067643	3.86664543116586	3.49126311067643	3.89091615785624	3.86995223426553	3.84063855523994	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.88953268372618	3.49126311067643	3.49126311067643	3.87587696586097	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.9144882050211	3.49126311067643	3.49126311067643	3.97696311210243	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.93591691239349	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.84979526573177	3.49126311067643	3.49126311067643	3.49126311067643	3.96397548995462
LOC112213654	5.38581175221204	4.93047693050724	6.0036266452373	6.04151140435516	5.06513406772891	5.17532245774611	4.62355782862693	5.29198673448972	4.84964072128382	7.31678040596586	6.16574087322883	6.33697298386476	4.27456270804362	4.77137757948094	4.69646176545575	4.93175143121788	5.05270592050191	6.28629824561317	6.5893178411228	5.22905504480429	5.52608969321501	4.8778240264438	5.55611126308244	6.12861572184698	6.53419775914314	5.19359663209941	5.98910695038441	6.19540929346118	4.88102761700175	4.60701038920162	5.36247180538229	4.21919553656352	6.53030328351375	6.78152176215723	6.73089932488818	6.41336534833091	4.99996444981498	6.01959554192322	5.491283638592	5.57060581040968	7.06243763467001	4.60429531316181	6.02212023192866	4.96801395864804	4.89147896336758	5.74162432739931	6.39170968961453	5.70021628986486	6.83056643016688	7.34563484785243	5.94587069229783	5.76029666679937	6.33166493506118	5.85769774051727	5.52747463485531	5.78914540166661	6.25977909301395	6.91161622715693	4.83338067132222	5.44968863439786	4.41203373828631	5.25048677933512	5.14004853963082	5.24461369421253	6.61584110560322	5.83244532043576	5.96414851552681	5.08375305390581	5.17598501614093	4.91487113686265	4.60829085505269	5.93243828345173	5.2417626150174	5.2241958817771
LOC117152261	3.95580369783189	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.89922910357174	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.91512896679002	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.92736842000694	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.89880466748473	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.90944594025446	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643
LOC117152262	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.90803109424383	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.91512896679002	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.93406570281947	3.97714497360811	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.89478429119753	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.92487406825868	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643
LOC117152259	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.90547785863546	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.96262719751937	3.49126311067643	4.16069250087392	3.49126311067643	4.17523245083251	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643
LOC112213659	3.49126311067643	3.86512582615494	3.86664543116586	3.49126311067643	4.05467959031906	3.49126311067643	3.84063855523994	3.49126311067643	3.95891736142943	4.4961237938285	4.430915044556	4.42624394082853	4.17166014656835	3.49126311067643	4.31635103463405	3.49126311067643	3.49126311067643	4.3849987576465	4.24379674928369	3.49126311067643	4.24736184172641	3.49126311067643	4.21859937552946	3.49126311067643	3.87587696586097	3.84394730458355	4.22028251957913	4.2233987377198	3.94605076679648	3.49126311067643	3.49126311067643	3.49126311067643	4.17551430517307	3.90547785863546	4.1749787642339	4.30089141559773	3.49126311067643	4.14287933798706	3.49126311067643	3.91757591503706	3.49126311067643	3.49126311067643	3.86362256861354	3.90201025345585	3.49126311067643	4.91355537511117	3.49126311067643	3.88967276064286	4.5362507980502	3.93406570281947	3.97714497360811	3.88209978489527	3.89880466748473	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	4.41382573743572	3.49126311067643	4.35901226420369	3.49126311067643	3.49126311067643	4.19462472458297	4.0914491279581	4.76904055482452	3.49126311067643	3.49126311067643	3.95372502766342	3.90983650888505	3.84979526573177	3.49126311067643	3.94039495423551	3.84828424316828	3.96397548995462
LOC117152258	3.49126311067643	3.86512582615494	3.49126311067643	3.93111696849194	3.49126311067643	4.24230794012669	3.98416208359139	3.89922910357174	4.14979354324678	4.00125182709198	3.49126311067643	3.49126311067643	4.17166014656835	4.07864818964619	3.49126311067643	4.05502248227188	4.08545152180186	3.86097903360002	3.49126311067643	3.49126311067643	3.49126311067643	4.05274127210528	3.91413679269172	4.17766075945758	4.03360238516803	3.98880744471799	3.91512896679002	3.86026504966003	3.49126311067643	3.49126311067643	3.49126311067643	4.08768600113489	3.88877031180207	4.0750737370412	3.97696311210243	3.49126311067643	3.92736842000694	3.95396622116252	3.49126311067643	3.91757591503706	3.92203602582476	3.49126311067643	3.49126311067643	3.90201025345585	4.27883480516226	3.93591691239349	4.15497309744043	3.49126311067643	3.49126311067643	3.93406570281947	3.97714497360811	4.04232530747632	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	4.10863371124644	3.93001477567144	3.49126311067643	3.49126311067643	3.49126311067643	4.0914491279581	3.49126311067643	3.49126311067643	3.49126311067643	4.14254246834203	3.49126311067643	4.28498194895191	3.89481408399204	3.49126311067643	3.84828424316828	4.15685528697391
LOC117152256	3.95580369783189	3.49126311067643	3.49126311067643	3.49126311067643	3.89091615785624	3.49126311067643	3.49126311067643	3.89922910357174	5.39703781963071	3.49126311067643	4.04009605840602	3.49126311067643	4.04849753354923	4.98805405748939	3.49126311067643	3.49126311067643	3.49126311067643	3.86097903360002	3.9289999199972	4.28020585209155	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.87587696586097	3.49126311067643	3.49126311067643	3.49126311067643	4.58359939729085	3.49126311067643	3.49126311067643	3.9144882050211	3.49126311067643	3.49126311067643	3.49126311067643	3.96275918086555	4.35389059313848	4.40527759907793	3.49126311067643	3.91757591503706	3.49126311067643	3.49126311067643	3.86362256861354	3.49126311067643	3.49126311067643	3.93591691239349	4.70758481310832	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	5.69097917483999	3.97118770695393	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	4.95359769035972	3.49126311067643	3.49126311067643	3.90001431894941	3.49126311067643	4.24474554363035	4.36663695656472	3.49126311067643	3.49126311067643	3.90983650888505	3.49126311067643	3.49126311067643	3.49126311067643	3.84828424316828	4.15685528697391
LOC117152257	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.90803109424383	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.89920349075774	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.94068314637641	3.91757591503706	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.84828424316828	3.49126311067643
LOC117152255	3.95580369783189	4.01852617503528	4.13785475238263	3.49126311067643	3.49126311067643	4.24230794012669	3.84063855523994	3.89922910357174	3.49126311067643	3.49126311067643	4.2628886734509	4.15807403692852	3.88650402192683	3.49126311067643	4.13379555181436	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	4.24736184172641	3.49126311067643	3.91413679269172	3.49126311067643	3.87587696586097	4.09914555497889	4.0885827015634	3.86026504966003	3.49126311067643	3.89433177979107	3.89920349075774	3.49126311067643	3.88877031180207	3.90547785863546	3.49126311067643	3.49126311067643	3.92736842000694	4.28603929057209	3.49126311067643	4.2244328936231	3.49126311067643	3.87045129098509	3.49126311067643	3.90201025345585	3.94970377614473	3.93591691239349	4.42196694582084	3.88967276064286	3.49126311067643	4.11507058906489	3.49126311067643	4.16416786734886	3.49126311067643	4.16692109045332	3.49126311067643	4.06462647790241	3.89478429119753	4.08062874392615	3.92946221075542	3.93001477567144	3.49126311067643	4.14684531838255	4.19462472458297	3.49126311067643	3.49126311067643	3.49126311067643	4.2368058346768	3.49126311067643	3.90983650888505	4.35862362868055	3.89481408399204	3.49126311067643	3.49126311067643	3.49126311067643
LOC100742995	8.26612060821675	8.79337938250515	8.12958468684296	8.58699210465083	8.47073268031212	8.3625396228678	8.41035013727161	8.34990190123412	8.01131698710853	8.13897857498365	7.88317360363119	8.25617551742079	8.47537991641545	8.42781245198996	7.73565046569003	8.20934110746758	8.40685301767369	8.16565090519787	7.70475657004223	8.37173744295356	7.61990275215143	8.3242060463513	8.54472770777397	8.37539491868557	8.16269142403662	8.30943539666431	7.93598661989921	8.33607404711263	8.52823732090931	8.37599078877625	8.18876759050329	8.18527073205027	8.29945809056131	8.46549611505816	8.46271159656152	8.60493318152942	8.61018984343959	8.16433080857519	8.33776772613762	8.34765010055899	8.43188863666189	8.49054394994693	8.46896304700752	8.26869177677966	8.26845185698178	8.04589926793414	7.80857275129123	8.28575188873085	7.75916007624386	8.45965143385997	7.93506290116554	8.26550565510709	8.37878495257832	7.92491958851223	8.12717052147296	8.6826899584043	8.57618947188515	8.52172513324142	8.48271985628299	8.53594297697265	8.67645622700449	7.99256323975067	8.17606222683153	8.08638541625594	8.32981957229812	8.66054718818068	8.55962375232331	8.180447610616	8.59004961571621	8.46079169453829	8.42461395249941	8.23429101273537	8.60116427263496	8.36763597079534
LOC100743953	6.97906501444145	7.67872428270352	7.22406103309723	7.23042099138891	7.27195220476856	7.61766333663847	7.38257471210401	7.47888441342935	7.58713011321157	7.13818573068134	7.24587406155222	7.73224794030687	7.35360302618097	7.48865971612175	7.22294535826449	7.61292813230722	7.26861097741386	7.24418775675612	6.82244897596692	7.36959564686001	6.80672008145017	7.08109350494219	7.48725370552184	7.80058510695891	7.64051303065405	7.42937202878057	6.98967335997866	6.98330433431752	7.13988001901433	7.49132942308048	7.50782633810595	7.38341973713643	7.49770139993026	7.53254454137904	7.40693035470212	7.50587099146923	7.07049490753616	7.47666826843561	7.53704547133107	7.37624108596383	6.96001493584142	6.95214317829344	7.38472669383188	7.17582047422026	7.44346249912056	7.1626752411555	7.26381894604833	7.37382493614353	7.79170744199385	7.48169036633284	7.23277820140155	6.92988857412756	7.07113017878074	7.681194102985	7.86390283728179	7.70147839815231	7.64272515640818	7.05377864945411	7.15864430843299	6.98072048581158	6.97415320954284	7.31024144613436	7.53437830977605	7.04553337162323	7.63763923664626	7.563429997691	7.2148543100185	7.53114787826146	7.64471683952753	7.25650209116985	7.55020024852316	7.36240860271196	7.35418798403605	7.39159631849033
LOC100744265	5.94484174406627	6.71177042403957	7.93982285274218	7.34760810407614	5.8935030202755	7.08866400231403	5.82554816454175	6.61688882739256	8.22212141452564	7.72903890084255	7.8730494972393	7.64654787399387	6.47597059435538	6.55319675678074	7.17820215478996	7.23213797859949	6.87254867703961	7.7074524268245	7.07967997923781	6.54747730869194	6.86053519391007	6.26502506339365	6.61582443124713	7.36094693518556	7.98147189560938	7.21543260316119	7.37023383610184	7.76279110744646	6.66167339079855	6.05597935217797	6.9512682720712	6.46458234649085	7.77250903601745	6.55379598876372	7.14214698831368	7.28720493974611	6.28194463044625	7.60369070654308	6.84423962010474	7.00369479181357	7.10569325729561	7.9345917774891	7.88656882741424	6.59143753869781	7.68011491426344	7.03731729710835	7.5147738769484	7.00592795871959	7.86234793086525	8.18015649157886	6.78383716759535	7.26394172786154	7.00111340595585	8.23911938245631	7.15605726891908	7.30804977495668	7.0073436384796	7.48970249243712	7.30968754657578	7.26425898101904	5.77968763909264	7.39406340201253	6.95607638032254	7.09882361967381	7.84927614096056	6.99278959478094	7.50352262349624	7.28267440541902	7.0456207153943	7.35253623001327	7.11354242625422	7.03780132938492	6.59442110477066	6.68478837193446
LOC100744072	8.9340455978307	9.24201343301953	9.06401674810174	9.15494629602723	8.80661796650426	9.39777264379931	9.21964475912145	9.53525533712746	9.31056280657129	9.03199607716823	9.44635512295319	8.98421688934953	9.12896268621885	9.19816668149996	9.2783474535212	9.37890177268966	9.41572480110798	9.39720415335354	9.21677756662386	8.9533285662262	9.14952355701855	9.19342163677309	9.37621624283321	9.24296219833723	8.68971789951696	9.05209813940952	8.97517918476181	9.11400083687685	8.86121368081557	9.57830894744273	9.0548517961579	9.53272712770354	9.02388305092386	9.17633878050018	9.11951917046005	8.80203267487101	9.07116938557429	9.24504632647476	9.2124713457097	9.47916373294767	9.09135519055922	9.80715496581322	8.75986656892743	9.26904118410748	9.07639293258623	9.02748915467973	9.22590177832656	9.34564519727572	9.1346748980931	8.92049505126342	9.05219645870071	9.13016896321552	9.34457125992736	9.12879987048813	9.20489313620595	8.96073032122896	8.89897096515268	9.12643562015887	9.43119038738001	9.18479064191789	9.03482031386335	9.52073877913046	9.50682612404731	9.49046097389054	9.07678703730523	8.64831073835699	9.31378918514934	9.34275882193403	9.18684060064109	9.45442147991314	9.34082143754777	9.26838111783727	9.04317492711332	9.17430073677314
LOC100744381	7.22723301131426	6.94516500637252	6.55273319633667	7.31920048087039	6.85881758779357	6.89280894886331	6.95645894570949	6.84081269442795	6.79114602485987	7.0935880939817	7.07905819303844	6.99860796036463	7.08978167534291	7.21206490954052	7.34932714958318	7.0052098978732	6.94289671245602	7.00490959032061	7.29744058410885	7.20991598009869	7.54838879703117	7.44642421880324	6.96143727840262	6.93807238459105	6.97733563269165	6.84892406223663	7.04453266343414	7.31541320726453	7.42303017899248	6.9432865965093	6.98283499975779	6.98599252273715	6.77913296634075	7.06123005804408	7.2193666400936	7.17000684602276	7.08164310478352	7.15926981003766	6.98990401603829	6.87474769865837	6.92416388407381	7.38423195779115	7.10410323314247	7.00990636970961	6.8050708957257	7.00112048472001	6.95910219102366	7.07267360960512	7.07620455427336	7.09676244589774	6.94469878378129	7.19161210651335	6.8724165651172	6.94481692855686	7.75384873914416	7.05659221872561	7.32046156729118	7.20189276158289	7.09344168567455	7.06278009205511	7.38405940383037	7.25523969953495	6.86823874496164	7.06708959922378	7.00212422944331	7.25871927314663	7.02248376629042	7.0725332967936	7.16619520171593	6.85350180914405	6.75639467852542	7.40999703327939	7.1143588008151	7.35970350275817
LOC100744503	5.09031528479722	5.04871851437052	4.84910541559286	5.20864700949635	5.02215007955974	5.02872779988909	4.91827371145359	4.29931271180655	5.35230432861662	5.54736369725191	4.8959624520028	5.32643059599729	4.7645066812452	5.03614072728592	5.00743718443757	4.93175143121788	4.50663085653275	5.13908920951259	5.74176403606981	5.49057932155318	4.70411358232759	4.9262926421268	5.42280709694668	5.2193079711209	5.63498088129969	4.72784957052399	5.56029722924294	5.56006980574534	5.26109099763786	4.53804108515012	5.32768388598475	4.84928518093992	5.21437651821985	5.42209391947713	5.2131455490079	5.11222415014874	4.82734512438631	5.24082242448994	5.37301128806106	4.91495721609368	5.03443564508215	4.71545214135731	5.04296636595458	4.91834277543588	5.27384742375204	4.91355537511117	4.78648167975694	5.01775959216831	5.66716631716095	5.46552210858775	4.89925986441872	5.22401828911971	4.80188827631806	4.72861261065596	5.2387861252787	5.13271507263632	5.20009302880607	5.0872246181885	4.76877068564494	4.89591027686788	4.66740900872068	4.97565384470618	5.36576537455878	4.73479632716471	5.42925747804336	5.44253350219479	5.46576638394989	4.83544620744221	5.17598501614093	4.91487113686265	4.84369878632422	5.76070036496555	5.29832282685982	5.17135370227498
LOC112213664	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.86426319242409	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.84394730458355	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.88209978489527	3.89880466748473	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.95372502766342	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643
LOC112213665	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643
LOC100741715	5.6949561628062	5.45655225574455	5.19574022261299	5.72109027572874	5.48729599237332	5.30577134534956	5.55367113585259	5.36257587500747	4.77683075749071	5.23209281367926	5.28597742631246	4.99941484417779	5.1299493574092	5.32659397974359	5.5048165296316	5.29537904305235	5.45239537485	5.13908920951259	5.15516881299534	5.17947384300341	5.80861779591928	5.64833255350072	5.23334719174304	5.04068809858784	5.12731991099873	5.03655535424643	5.56029722924294	5.03010000416108	5.30660852689284	5.30813819825388	5.25500795026212	5.45889809216796	5.13849761561152	5.16006463866767	5.70697575766797	5.22016858429088	5.14952858527389	4.90365502333729	5.28743456965093	5.40076923935703	4.68026691581349	5.91263354882547	5.47599241376738	5.33891324908705	5.12509677682621	5.27035423448502	4.99286021362788	5.18050730776487	4.87093369137256	4.63706062908141	4.96950796526047	5.0332093917395	5.39466874301086	4.88307924000173	4.53978798173811	5.5479076915501	4.8949060928558	5.47182606279432	5.20280680169403	5.29193733064746	5.59402401017286	5.0934771767671	5.55663377542027	5.24461369421253	4.95218874528584	4.9195670260185	5.1865833892593	5.57944984362739	4.94363779000429	5.72550578189736	5.2002069928983	5.32991414989606	5.1824239563792	5.54148374624892
LOC100746789	6.130930974394	6.4825902386915	6.10622689947914	5.91715217157227	6.13326491783112	6.36667285149273	6.15134340289064	6.13924683444263	5.80715378022906	5.63715289699267	6.26395287783232	6.14641407281913	5.91435925727134	6.47754512600598	5.97286469632685	5.93775355019232	5.45239537485	5.9003801739515	5.71200500059663	5.86400819148575	6.26058705759103	6.10756916685217	5.93776039549648	5.67652483609886	5.75254547000748	6.23885538186198	6.05619643764357	5.85887593500893	6.27036485378272	6.03611375100917	6.19499764132033	6.09599784137229	5.69597636226026	6.20914454552573	5.7794714539591	5.82303908421297	5.87392823165001	6.09756431447388	5.90657794748769	6.02362117250267	5.82322567357409	5.79094372750778	6.18445473574107	6.47541426172001	6.12766468805033	5.88541999002868	6.21090140656796	5.70021628986486	5.55181774974375	6.05529678017951	5.6309345554329	6.04989922646421	5.84101720797876	6.24964921539487	5.67366019017949	5.95043045473126	6.38979244089044	5.96177803152064	6.12548236521986	6.01240186858446	6.12178405827742	5.94918029301205	6.04467644957204	5.7188725772183	6.04602477788563	5.89827228747144	5.66397120115435	6.17021663082676	5.86933203468422	6.14917815897973	5.8451766997537	5.76070036496555	6.05022753362114	5.41522487834642
